"hgnc_symbol","ensembl_gene_id","ensembl_transcript_id","chromosome_name","start_position","end_position","strand","transcript_start","transcript_end","transcription_start_site","transcript_length","transcript_is_canonical","transcript_tsl","gene_biotype","transcript_biotype","ensembl_peptide_id"
"CHD7","ENSG00000171316","ENST00000933299","8",60678715,60868031,1,60678715,60868031,60678715,11667,NA,"","protein_coding","protein_coding","ENSP00000603358"
"CHD7","ENSG00000171316","ENST00000933300","8",60678715,60868031,1,60714658,60868031,60714658,11441,NA,"","protein_coding","protein_coding","ENSP00000603359"
"CHD7","ENSG00000171316","ENST00001138532","8",60678715,60868031,1,60678715,60868031,60678715,11634,NA,"","protein_coding","protein_coding","ENSP00000812595"
"EYA4","ENSG00000112319","ENST00000683421","6",133240514,133533912,1,133240514,133247816,133240514,1152,NA,"","protein_coding","protein_coding_CDS_not_defined",""
"EYA4","ENSG00000112319","ENST00000684513","6",133240514,133533912,1,133240548,133247816,133240548,1169,NA,"","protein_coding","protein_coding_CDS_not_defined",""
"EYA4","ENSG00000112319","ENST00000683361","6",133240514,133533912,1,133240549,133247820,133240549,1500,NA,"","protein_coding","protein_coding_CDS_not_defined",""
"EYA4","ENSG00000112319","ENST00000684425","6",133240514,133533912,1,133240598,133247816,133240598,1315,NA,"","protein_coding","protein_coding_CDS_not_defined",""
"EYA4","ENSG00000112319","ENST00000452339","6",133240514,133533912,1,133240565,133528902,133240565,2444,NA,"tsl2","protein_coding","protein_coding","ENSP00000395916"
"EYA4","ENSG00000112319","ENST00000683422","6",133240514,133533912,1,133240884,133247816,133240884,1261,NA,"","protein_coding","protein_coding_CDS_not_defined",""
"EYA4","ENSG00000112319","ENST00000683832","6",133240514,133533912,1,133241070,133247521,133241070,1007,NA,"","protein_coding","protein_coding_CDS_not_defined",""
"EYA4","ENSG00000112319","ENST00000682730","6",133240514,133533912,1,133241077,133247816,133241077,1166,NA,"","protein_coding","protein_coding_CDS_not_defined",""
"EYA4","ENSG00000112319","ENST00000684040","6",133240514,133533912,1,133241303,133247816,133241303,1400,NA,"","protein_coding","protein_coding_CDS_not_defined",""
"EYA4","ENSG00000112319","ENST00000683580","6",133240514,133533912,1,133241331,133247816,133241331,1436,NA,"","protein_coding","protein_coding_CDS_not_defined",""
"EYA4","ENSG00000112319","ENST00000430974","6",133240514,133533912,1,133241214,133533912,133241214,5000,NA,"tsl2","protein_coding","protein_coding","ENSP00000388670"
"EYA4","ENSG00000112319","ENST00000706301","6",133240514,133533912,1,133241214,133532128,133241214,5682,NA,"","protein_coding","protein_coding","ENSP00000516341"
"EYA4","ENSG00000112319","ENST00000355286","6",133240514,133533912,1,133241357,133532128,133241357,5701,1,"tsl1 (assigned to previous version 10)","protein_coding","protein_coding","ENSP00000347434"
"EYA4","ENSG00000112319","ENST00000525849","6",133240514,133533912,1,133241214,133532128,133241214,5775,NA,"tsl5 (assigned to previous version 5)","protein_coding","protein_coding","ENSP00000433219"
"EYA4","ENSG00000112319","ENST00000441015","6",133240514,133533912,1,133241373,133248853,133241373,2499,NA,"tsl1","protein_coding","protein_coding_CDS_not_defined",""
"EYA4","ENSG00000112319","ENST00000355167","6",133240514,133533912,1,133241214,133532085,133241214,5657,NA,"tsl5 (assigned to previous version 7)","protein_coding","protein_coding","ENSP00000347294"
"EYA4","ENSG00000112319","ENST00000431403","6",133240514,133533912,1,133241214,133529530,133241214,3177,NA,"tsl5 (assigned to previous version 2)","protein_coding","protein_coding","ENSP00000404558"
"EYA4","ENSG00000112319","ENST00000531901","6",133240514,133533912,1,133241214,133529530,133241214,3264,NA,"tsl2","protein_coding","protein_coding","ENSP00000432770"
"EYA4","ENSG00000112319","ENST00000684773","6",133240514,133533912,1,133241632,133523161,133241632,1786,NA,"","protein_coding","protein_coding","ENSP00000506812"
"EYA4","ENSG00000112319","ENST00000684097","6",133240514,133533912,1,133242706,133247816,133242706,1318,NA,"","protein_coding","protein_coding_CDS_not_defined",""
"EYA4","ENSG00000112319","ENST00000531861","6",133240514,133533912,1,133274781,133512964,133274781,1359,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"EYA4","ENSG00000112319","ENST00000683664","6",133240514,133533912,1,133315692,133468905,133315692,1110,NA,"","protein_coding","retained_intron",""
"EYA4","ENSG00000112319","ENST00000421413","6",133240514,133533912,1,133325211,133468569,133325211,881,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"EYA4","ENSG00000112319","ENST00000525614","6",133240514,133533912,1,133360205,133461123,133360205,555,NA,"tsl5 (assigned to previous version 1)","protein_coding","protein_coding_CDS_not_defined",""
"EYA4","ENSG00000112319","ENST00000683175","6",133240514,133533912,1,133373222,133383364,133373222,1042,NA,"","protein_coding","retained_intron",""
"EYA4","ENSG00000112319","ENST00000497350","6",133240514,133533912,1,133461810,133481499,133461810,1238,NA,"tsl3 (assigned to previous version 2)","protein_coding","retained_intron",""
"EYA4","ENSG00000112319","ENST00000683325","6",133240514,133533912,1,133461910,133529462,133461910,6106,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000508141"
"EYA4","ENSG00000112319","ENST00000532518","6",133240514,133533912,1,133462713,133513029,133462713,770,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"EYA4","ENSG00000112319","ENST00000683674","6",133240514,133533912,1,133481592,133526313,133481592,1132,NA,"","protein_coding","protein_coding_CDS_not_defined",""
"EYA4","ENSG00000112319","ENST00000883053","6",133240514,133533912,1,133240565,133532128,133240565,5703,NA,"","protein_coding","protein_coding","ENSP00000553112"
"EYA4","ENSG00000112319","ENST00000883054","6",133240514,133533912,1,133240565,133532127,133240565,5762,NA,"","protein_coding","protein_coding","ENSP00000553113"
"EYA4","ENSG00000112319","ENST00000883055","6",133240514,133533912,1,133240565,133532118,133240565,5840,NA,"","protein_coding","protein_coding","ENSP00000553114"
"EYA4","ENSG00000112319","ENST00000883056","6",133240514,133533912,1,133241214,133532120,133241214,5781,NA,"","protein_coding","protein_coding","ENSP00000553115"
"EYA4","ENSG00000112319","ENST00000883057","6",133240514,133533912,1,133241214,133532108,133241214,5773,NA,"","protein_coding","protein_coding","ENSP00000553116"
"EYA4","ENSG00000112319","ENST00000883058","6",133240514,133533912,1,133240565,133529542,133240565,3117,NA,"","protein_coding","protein_coding","ENSP00000553117"
"EYA4","ENSG00000112319","ENST00000883059","6",133240514,133533912,1,133240565,133529542,133240565,3246,NA,"","protein_coding","protein_coding","ENSP00000553118"
"EYA4","ENSG00000112319","ENST00000883060","6",133240514,133533912,1,133240565,133529542,133240565,3162,NA,"","protein_coding","protein_coding","ENSP00000553119"
"EYA4","ENSG00000112319","ENST00000883061","6",133240514,133533912,1,133240565,133529542,133240565,3033,NA,"","protein_coding","protein_coding","ENSP00000553120"
"EYA4","ENSG00000112319","ENST00000883062","6",133240514,133533912,1,133240849,133529542,133240849,2996,NA,"","protein_coding","protein_coding","ENSP00000553121"
"EYA4","ENSG00000112319","ENST00000883063","6",133240514,133533912,1,133241214,133529542,133241214,3258,NA,"","protein_coding","protein_coding","ENSP00000553122"
"EYA4","ENSG00000112319","ENST00000883064","6",133240514,133533912,1,133241214,133529542,133241214,3207,NA,"","protein_coding","protein_coding","ENSP00000553123"
"EYA4","ENSG00000112319","ENST00000943593","6",133240514,133533912,1,133241214,133529522,133241214,3253,NA,"","protein_coding","protein_coding","ENSP00000613652"
"EYA4","ENSG00000112319","ENST00001036753","6",133240514,133533912,1,133241214,133533912,133241214,5075,NA,"","protein_coding","protein_coding","ENSP00000706570"
"EYA4","ENSG00000112319","ENST00001107612","6",133240514,133533912,1,133241214,133483388,133241214,1996,NA,"","protein_coding","protein_coding","ENSP00000777417"
"EYA4","ENSG00000112319","ENST00001115819","6",133240514,133533912,1,133241214,133526846,133241214,4032,NA,"","protein_coding","protein_coding","ENSP00000785624"
"EYA4","ENSG00000112319","ENST00001115820","6",133240514,133533912,1,133241214,133526361,133241214,3478,NA,"","protein_coding","protein_coding","ENSP00000785625"
"EYA4","ENSG00000112319","ENST00001122867","6",133240514,133533912,1,133241214,133526363,133241214,2907,NA,"","protein_coding","protein_coding","ENSP00000792672"
"FOXP2","ENSG00000128573","ENST00000412402","7",114086186,114693772,1,114086327,114690905,114086327,3495,NA,"tsl2","protein_coding","nonsense_mediated_decay","ENSP00000405470"
"FOXP2","ENSG00000128573","ENST00000440349","7",114086186,114693772,1,114086439,114631584,114086439,1509,NA,"tsl1","protein_coding","nonsense_mediated_decay","ENSP00000395552"
"FOXP2","ENSG00000128573","ENST00000703612","7",114086186,114693772,1,114086312,114693772,114086312,6531,NA,"","protein_coding","protein_coding","ENSP00000515396"
"FOXP2","ENSG00000128573","ENST00000703613","7",114086186,114693772,1,114086312,114693772,114086312,6709,NA,"","protein_coding","protein_coding","ENSP00000515397"
"FOXP2","ENSG00000128573","ENST00000703614","7",114086186,114693772,1,114086312,114693772,114086312,6540,NA,"","protein_coding","protein_coding","ENSP00000515398"
"FOXP2","ENSG00000128573","ENST00000703615","7",114086186,114693772,1,114086543,114629918,114086543,943,NA,"","protein_coding","protein_coding","ENSP00000515399"
"FOXP2","ENSG00000128573","ENST00000441290","7",114086186,114693772,1,114086560,114669984,114086560,8301,NA,"tsl2","protein_coding","nonsense_mediated_decay","ENSP00000416825"
"FOXP2","ENSG00000128573","ENST00000703616","7",114086186,114693772,1,114087626,114693772,114087626,6579,NA,"","protein_coding","protein_coding","ENSP00000515400"
"FOXP2","ENSG00000128573","ENST00000635638","7",114086186,114693772,1,114087626,114693772,114087626,6456,NA,"tsl5","protein_coding","protein_coding","ENSP00000489073"
"FOXP2","ENSG00000128573","ENST00000495516","7",114086186,114693772,1,114088166,114426510,114088166,350,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"FOXP2","ENSG00000128573","ENST00000634411","7",114086186,114693772,1,114163041,114693772,114163041,6092,NA,"tsl5","protein_coding","protein_coding","ENSP00000489135"
"FOXP2","ENSG00000128573","ENST00000635109","7",114086186,114693772,1,114288019,114690120,114288019,2504,NA,"tsl5","protein_coding","nonsense_mediated_decay","ENSP00000489457"
"FOXP2","ENSG00000128573","ENST00000634623","7",114086186,114693772,1,114288031,114663509,114288031,1858,NA,"tsl5","protein_coding","protein_coding","ENSP00000488944"
"FOXP2","ENSG00000128573","ENST00000393494","7",114086186,114693772,1,114414274,114693772,114414274,6273,NA,"tsl5","protein_coding","protein_coding","ENSP00000377132"
"FOXP2","ENSG00000128573","ENST00000350908","7",114086186,114693772,1,114414815,114693765,114414815,6543,1,"tsl1 (assigned to previous version 8)","protein_coding","protein_coding","ENSP00000265436"
"FOXP2","ENSG00000128573","ENST00000462331","7",114086186,114693772,1,114414810,114499728,114414810,1575,NA,"tsl1","protein_coding","protein_coding","ENSP00000418100"
"FOXP2","ENSG00000128573","ENST00000408937","7",114086186,114693772,1,114414810,114693772,114414810,6630,NA,"tsl1","protein_coding","protein_coding","ENSP00000386200"
"FOXP2","ENSG00000128573","ENST00000393498","7",114086186,114693772,1,114414810,114693772,114414810,6492,NA,"tsl5","protein_coding","protein_coding","ENSP00000377135"
"FOXP2","ENSG00000128573","ENST00000393495","7",114086186,114693772,1,114415112,114642585,114415112,772,NA,"tsl5","protein_coding","protein_coding","ENSP00000377133"
"FOXP2","ENSG00000128573","ENST00000403559","7",114086186,114693772,1,114414810,114693772,114414810,6606,NA,"tsl2 (assigned to previous version 8)","protein_coding","protein_coding","ENSP00000385069"
"FOXP2","ENSG00000128573","ENST00000459666","7",114086186,114693772,1,114415220,114628982,114415220,927,NA,"tsl1","protein_coding","protein_coding_CDS_not_defined",""
"FOXP2","ENSG00000128573","ENST00000378237","7",114086186,114693772,1,114414810,114645830,114414810,2696,NA,"tsl1","protein_coding","protein_coding","ENSP00000367482"
"FOXP2","ENSG00000128573","ENST00000393489","7",114086186,114693772,1,114415323,114689957,114415323,2285,NA,"tsl1 (assigned to previous version 7)","protein_coding","nonsense_mediated_decay","ENSP00000377129"
"FOXP2","ENSG00000128573","ENST00000635534","7",114086186,114693772,1,114416286,114693772,114416286,6137,NA,"tsl5","protein_coding","protein_coding","ENSP00000489229"
"FOXP2","ENSG00000128573","ENST00000360232","7",114086186,114693772,1,114426500,114654143,114426500,1412,NA,"tsl1","protein_coding","protein_coding","ENSP00000353367"
"FOXP2","ENSG00000128573","ENST00000452963","7",114086186,114693772,1,114426502,114630005,114426502,625,NA,"tsl5","protein_coding","protein_coding","ENSP00000409826"
"FOXP2","ENSG00000128573","ENST00000390668","7",114086186,114693772,1,114426515,114654143,114426515,1472,NA,"tsl1","protein_coding","protein_coding","ENSP00000375084"
"FOXP2","ENSG00000128573","ENST00000703617","7",114086186,114693772,1,114628558,114689926,114628558,1593,NA,"","protein_coding","protein_coding","ENSP00000515401"
"FOXP2","ENSG00000128573","ENST00000635563","7",114086186,114693772,1,114629854,114652253,114629854,685,NA,"tsl5","protein_coding","protein_coding","ENSP00000488954"
"FOXP2","ENSG00000128573","ENST00000634372","7",114086186,114693772,1,114629945,114652290,114629945,309,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"FOXP2","ENSG00000128573","ENST00000703618","7",114086186,114693772,1,114631653,114689903,114631653,1022,NA,"","protein_coding","protein_coding","ENSP00000515402"
"FOXP2","ENSG00000128573","ENST00000634664","7",114086186,114693772,1,114661792,114691914,114661792,2611,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"FOXP2","ENSG00000128573","ENST00000901759","7",114086186,114693772,1,114086312,114693772,114086312,6591,NA,"","protein_coding","protein_coding","ENSP00000571818"
"FOXP2","ENSG00000128573","ENST00000901760","7",114086186,114693772,1,114086312,114693772,114086312,6537,NA,"","protein_coding","protein_coding","ENSP00000571819"
"FOXP2","ENSG00000128573","ENST00000901761","7",114086186,114693772,1,114086312,114693772,114086312,6615,NA,"","protein_coding","protein_coding","ENSP00000571820"
"FOXP2","ENSG00000128573","ENST00000901762","7",114086186,114693772,1,114086312,114693772,114086312,6588,NA,"","protein_coding","protein_coding","ENSP00000571821"
"FOXP2","ENSG00000128573","ENST00000901763","7",114086186,114693772,1,114087626,114693772,114087626,6453,NA,"","protein_coding","protein_coding","ENSP00000571822"
"FOXP2","ENSG00000128573","ENST00000901764","7",114086186,114693772,1,114414810,114693772,114414810,6192,NA,"","protein_coding","protein_coding","ENSP00000571823"
"FOXP2","ENSG00000128573","ENST00000901765","7",114086186,114693772,1,114414810,114693772,114414810,6552,NA,"","protein_coding","protein_coding","ENSP00000571824"
"FOXP2","ENSG00000128573","ENST00000901766","7",114086186,114693772,1,114414810,114693772,114414810,6504,NA,"","protein_coding","protein_coding","ENSP00000571825"
"FOXP2","ENSG00000128573","ENST00000901767","7",114086186,114693772,1,114414810,114693772,114414810,6627,NA,"","protein_coding","protein_coding","ENSP00000571826"
"FOXP2","ENSG00000128573","ENST00000901768","7",114086186,114693772,1,114414810,114693772,114414810,6627,NA,"","protein_coding","protein_coding","ENSP00000571827"
"FOXP2","ENSG00000128573","ENST00000960355","7",114086186,114693772,1,114086312,114693772,114086312,6650,NA,"","protein_coding","protein_coding","ENSP00000630414"
"FOXP2","ENSG00000128573","ENST00000960356","7",114086186,114693772,1,114086312,114693772,114086312,6633,NA,"","protein_coding","protein_coding","ENSP00000630415"
"FOXP2","ENSG00000128573","ENST00000960357","7",114086186,114693772,1,114086312,114693772,114086312,6606,NA,"","protein_coding","protein_coding","ENSP00000630416"
"FOXP2","ENSG00000128573","ENST00000960358","7",114086186,114693772,1,114086312,114693772,114086312,6555,NA,"","protein_coding","protein_coding","ENSP00000630417"
"FOXP2","ENSG00000128573","ENST00000960359","7",114086186,114693772,1,114086312,114693772,114086312,6480,NA,"","protein_coding","protein_coding","ENSP00000630418"
"FOXP2","ENSG00000128573","ENST00000960360","7",114086186,114693772,1,114319958,114693772,114319958,6117,NA,"","protein_coding","protein_coding","ENSP00000630419"
"FOXP2","ENSG00000128573","ENST00000996876","7",114086186,114693772,1,114086312,114540631,114086312,3110,NA,"","protein_coding","protein_coding","ENSP00000666693"
"FOXP2","ENSG00000128573","ENST00000996877","7",114086186,114693772,1,114086312,114540631,114086312,3162,NA,"","protein_coding","protein_coding","ENSP00000666694"
"FOXP2","ENSG00000128573","ENST00000996878","7",114086186,114693772,1,114414818,114691956,114414818,4915,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000666695"
"FOXP2","ENSG00000128573","ENST00000996879","7",114086186,114693772,1,114414810,114540631,114414810,3125,NA,"","protein_coding","protein_coding","ENSP00000666696"
"FOXP2","ENSG00000128573","ENST00000996880","7",114086186,114693772,1,114416286,114539559,114416286,1644,NA,"","protein_coding","protein_coding","ENSP00000666697"
"FOXP2","ENSG00000128573","ENST00000996881","7",114086186,114693772,1,114416286,114499730,114416286,1168,NA,"","protein_coding","protein_coding","ENSP00000666698"
"FOXP2","ENSG00000128573","ENST00001027638","7",114086186,114693772,1,114086186,114691956,114086186,4908,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000697455"
"FOXP2","ENSG00000128573","ENST00001027639","7",114086186,114693772,1,114086312,114499730,114086312,1562,NA,"","protein_coding","protein_coding","ENSP00000697456"
"FOXP2","ENSG00000128573","ENST00001120404","7",114086186,114693772,1,114414810,114499732,114414810,1555,NA,"","protein_coding","protein_coding","ENSP00000790209"
"FOXP2","ENSG00000128573","ENST00001125972","7",114086186,114693772,1,114086316,114566656,114086316,1525,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000795777"
"FOXP2","ENSG00000128573","ENST00001138573","7",114086186,114693772,1,114414810,114693772,114414810,6555,NA,"","protein_coding","protein_coding","ENSP00000803760"
"USP7","ENSG00000187555","ENST00000344836","16",8892094,8975328,-1,8892097,8963906,8963906,5831,1,"tsl1 (assigned to previous version 8)","protein_coding","protein_coding","ENSP00000343535"
"USP7","ENSG00000187555","ENST00000673704","16",8892094,8975328,-1,8892097,8975328,8975328,5366,NA,"","protein_coding","protein_coding","ENSP00000501290"
"USP7","ENSG00000187555","ENST00000563961","16",8892094,8975328,-1,8892772,8963422,8963422,4533,NA,"tsl5","protein_coding","nonsense_mediated_decay","ENSP00000454362"
"USP7","ENSG00000187555","ENST00000381886","16",8892094,8975328,-1,8892097,8936729,8936729,5278,NA,"tsl1","protein_coding","protein_coding","ENSP00000371310"
"USP7","ENSG00000187555","ENST00000565455","16",8892094,8975328,-1,8893940,8936673,8936673,3554,NA,"tsl2","protein_coding","nonsense_mediated_decay","ENSP00000456258"
"USP7","ENSG00000187555","ENST00000563085","16",8892094,8975328,-1,8895045,8956380,8956380,3194,NA,"tsl2","protein_coding","protein_coding","ENSP00000454795"
"USP7","ENSG00000187555","ENST00000567113","16",8892094,8975328,-1,8895059,8897254,8897254,448,NA,"tsl2","protein_coding","retained_intron",""
"USP7","ENSG00000187555","ENST00000565883","16",8892094,8975328,-1,8895084,8898544,8898544,453,NA,"tsl2","protein_coding","retained_intron",""
"USP7","ENSG00000187555","ENST00000562615","16",8892094,8975328,-1,8897064,8898720,8898720,304,NA,"tsl2","protein_coding","retained_intron",""
"USP7","ENSG00000187555","ENST00000563043","16",8892094,8975328,-1,8898594,8901205,8901205,332,NA,"tsl5","protein_coding","nonsense_mediated_decay","ENSP00000459594"
"USP7","ENSG00000187555","ENST00000562051","16",8892094,8975328,-1,8899150,8900131,8900131,567,NA,"tsl4","protein_coding","retained_intron",""
"USP7","ENSG00000187555","ENST00000567692","16",8892094,8975328,-1,8899175,8901185,8901185,313,NA,"tsl5","protein_coding","nonsense_mediated_decay","ENSP00000458027"
"USP7","ENSG00000187555","ENST00000569448","16",8892094,8975328,-1,8899307,8901219,8901219,698,NA,"tsl2","protein_coding","retained_intron",""
"USP7","ENSG00000187555","ENST00000566131","16",8892094,8975328,-1,8899580,8900920,8900920,569,NA,"tsl2","protein_coding","retained_intron",""
"USP7","ENSG00000187555","ENST00000570256","16",8892094,8975328,-1,8901933,8904533,8904533,591,NA,"tsl3","protein_coding","retained_intron",""
"USP7","ENSG00000187555","ENST00000567329","16",8892094,8975328,-1,8902139,8904522,8904522,567,NA,"tsl4","protein_coding","retained_intron",""
"USP7","ENSG00000187555","ENST00000542333","16",8892094,8975328,-1,8902143,8949653,8949653,1966,NA,"tsl2","protein_coding","nonsense_mediated_decay","ENSP00000439272"
"USP7","ENSG00000187555","ENST00000700579","16",8892094,8975328,-1,8904505,8932053,8932053,1669,NA,"","protein_coding","protein_coding_CDS_not_defined",""
"USP7","ENSG00000187555","ENST00000566004","16",8892094,8975328,-1,8920405,8956380,8956380,559,NA,"tsl4","protein_coding","protein_coding","ENSP00000456150"
"USP7","ENSG00000187555","ENST00000569230","16",8892094,8975328,-1,8920443,8964514,8964514,569,NA,"tsl5","protein_coding","protein_coding","ENSP00000457237"
"USP7","ENSG00000187555","ENST00000566273","16",8892094,8975328,-1,8921160,8962612,8962612,577,NA,"tsl4","protein_coding","protein_coding","ENSP00000455719"
"USP7","ENSG00000187555","ENST00000564117","16",8892094,8975328,-1,8921177,8935856,8935856,479,NA,"tsl4","protein_coding","protein_coding","ENSP00000457815"
"USP7","ENSG00000187555","ENST00000566224","16",8892094,8975328,-1,8923307,8935758,8935758,503,NA,"tsl3","protein_coding","protein_coding_CDS_not_defined",""
"USP7","ENSG00000187555","ENST00000923078","16",8892094,8975328,-1,8892097,8963972,8963972,5891,NA,"","protein_coding","protein_coding","ENSP00000593137"
"USP7","ENSG00000187555","ENST00000923079","16",8892094,8975328,-1,8892097,8963967,8963967,5889,NA,"","protein_coding","protein_coding","ENSP00000593138"
"USP7","ENSG00000187555","ENST00000923080","16",8892094,8975328,-1,8892097,8963940,8963940,5760,NA,"","protein_coding","protein_coding","ENSP00000593139"
"USP7","ENSG00000187555","ENST00000923081","16",8892094,8975328,-1,8892097,8963924,8963924,5879,NA,"","protein_coding","protein_coding","ENSP00000593140"
"USP7","ENSG00000187555","ENST00000923082","16",8892094,8975328,-1,8892097,8963603,8963603,5564,NA,"","protein_coding","protein_coding","ENSP00000593141"
"USP7","ENSG00000187555","ENST00000969523","16",8892094,8975328,-1,8892097,8963929,8963929,5782,NA,"","protein_coding","protein_coding","ENSP00000639582"
"USP7","ENSG00000187555","ENST00001031584","16",8892094,8975328,-1,8892100,8963994,8963994,6091,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000701401"
"USP7","ENSG00000187555","ENST00001031585","16",8892094,8975328,-1,8892097,8963990,8963990,6333,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000701402"
"USP7","ENSG00000187555","ENST00001031588","16",8892094,8975328,-1,8892103,8963964,8963964,5881,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000701405"
"USP7","ENSG00000187555","ENST00001031589","16",8892094,8975328,-1,8892778,8963925,8963925,5060,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000701406"
"USP7","ENSG00000187555","ENST00001031590","16",8892094,8975328,-1,8892783,8963922,8963922,5060,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000701407"
"USP7","ENSG00000187555","ENST00001031591","16",8892094,8975328,-1,8892783,8963916,8963916,5748,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000701408"
"USP7","ENSG00000187555","ENST00001031592","16",8892094,8975328,-1,8892782,8963893,8963893,5275,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000701409"
"USP7","ENSG00000187555","ENST00001031593","16",8892094,8975328,-1,8893492,8963978,8963978,4354,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000701410"
"USP7","ENSG00000187555","ENST00001031594","16",8892094,8975328,-1,8915277,8963921,8963921,1686,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000701411"
"USP7","ENSG00000187555","ENST00001062251","16",8892094,8975328,-1,8892094,8963889,8963889,5716,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000732057"
"HNF1A","ENSG00000135100","ENST00000257555","12",120978543,121002512,1,120978543,121002512,120978543,3442,1,"tsl1 (assigned to previous version 10)","protein_coding","protein_coding","ENSP00000257555"
"HNF1A","ENSG00000135100","ENST00000400024","12",120978543,121002512,1,120978543,120998300,120978543,2362,NA,"tsl2","protein_coding","protein_coding","ENSP00000476181"
"HNF1A","ENSG00000135100","ENST00000560968","12",120978543,121002512,1,120978626,121002509,120978626,3030,NA,"tsl1 (assigned to previous version 5)","protein_coding","nonsense_mediated_decay","ENSP00000453965"
"HNF1A","ENSG00000135100","ENST00000402929","12",120978543,121002512,1,120978634,120998300,120978634,3002,NA,"tsl2","protein_coding","retained_intron",""
"HNF1A","ENSG00000135100","ENST00000535955","12",120978543,121002512,1,120978651,120997882,120978651,434,NA,"tsl1","protein_coding","protein_coding_CDS_not_defined",""
"HNF1A","ENSG00000135100","ENST00000538626","12",120978543,121002512,1,120978651,120997882,120978651,582,NA,"tsl1","protein_coding","protein_coding_CDS_not_defined",""
"HNF1A","ENSG00000135100","ENST00000538646","12",120978543,121002512,1,120978651,120997882,120978651,1649,NA,"tsl1","protein_coding","nonsense_mediated_decay","ENSP00000443964"
"HNF1A","ENSG00000135100","ENST00000541924","12",120978543,121002512,1,120978651,120997882,120978651,1594,NA,"tsl1","protein_coding","nonsense_mediated_decay","ENSP00000440361"
"HNF1A","ENSG00000135100","ENST00000544574","12",120978543,121002512,1,120978651,120997882,120978651,725,NA,"tsl1","protein_coding","nonsense_mediated_decay","ENSP00000438565"
"HNF1A","ENSG00000135100","ENST00000540108","12",120978543,121002512,1,120978746,121002512,120978746,3039,NA,"tsl1","protein_coding","nonsense_mediated_decay","ENSP00000445445"
"HNF1A","ENSG00000135100","ENST00000541395","12",120978543,121002512,1,120978543,121002512,120978543,3535,NA,"tsl2","protein_coding","protein_coding","ENSP00000443112"
"HNF1A","ENSG00000135100","ENST00000544413","12",120978543,121002512,1,120978543,121002512,120978543,3463,NA,"tsl1","protein_coding","protein_coding","ENSP00000438804"
"HNF1A","ENSG00000135100","ENST00000543255","12",120978543,121002512,1,120996390,120997882,120996390,762,NA,"tsl5","protein_coding","retained_intron",""
"HNF1A","ENSG00000135100","ENST00000886299","12",120978543,121002512,1,120978543,121002512,120978543,3223,NA,"","protein_coding","protein_coding","ENSP00000556358"
"HNF1A","ENSG00000135100","ENST00000886300","12",120978543,121002512,1,120978543,121002512,120978543,3055,NA,"","protein_coding","protein_coding","ENSP00000556359"
"HNF1A","ENSG00000135100","ENST00000986598","12",120978543,121002512,1,120978543,121002507,120978543,3315,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000656415"
"LGI1","ENSG00000108231","ENST00000627420","10",93757840,93806272,1,93757840,93798174,93757840,2278,NA,"tsl1","protein_coding","nonsense_mediated_decay","ENSP00000487116"
"LGI1","ENSG00000108231","ENST00000629035","10",93757840,93806272,1,93757851,93798158,93757851,2251,NA,"tsl5","protein_coding","protein_coding","ENSP00000486908"
"LGI1","ENSG00000108231","ENST00000630487","10",93757840,93806272,1,93757875,93793347,93757875,1114,NA,"tsl3","protein_coding","nonsense_mediated_decay","ENSP00000486859"
"LGI1","ENSG00000108231","ENST00000478763","10",93757840,93806272,1,93757851,93758912,93757851,662,NA,"tsl2","protein_coding","protein_coding","ENSP00000486517"
"LGI1","ENSG00000108231","ENST00000636754","10",93757840,93806272,1,93757936,93798059,93757936,2200,NA,"tsl5","protein_coding","nonsense_mediated_decay","ENSP00000489781"
"LGI1","ENSG00000108231","ENST00000371418","10",93757840,93806272,1,93757936,93798159,93757936,2239,1,"tsl1 (assigned to previous version 8)","protein_coding","protein_coding","ENSP00000360472"
"LGI1","ENSG00000108231","ENST00000630184","10",93757840,93806272,1,93757851,93792396,93757851,3023,NA,"tsl2","protein_coding","protein_coding","ENSP00000486607"
