"hgnc_symbol","ensembl_gene_id","ensembl_transcript_id","chromosome_name","start_position","end_position","strand","transcript_start","transcript_end","transcription_start_site","transcript_length","transcript_is_canonical","transcript_tsl","gene_biotype","transcript_biotype","ensembl_peptide_id"
"TMEM94","ENSG00000177728","ENST00000584383","17",75441159,75500452,1,75485396,75488014,75485396,500,NA,"tsl3","protein_coding","retained_intron",""
"TMEM94","ENSG00000177728","ENST00000580441","17",75441159,75500452,1,75486332,75491102,75486332,513,NA,"tsl4","protein_coding","nonsense_mediated_decay","ENSP00000464491"
"MCFD2","ENSG00000180398","ENST00000954307","2",46895793,46941855,-1,46901878,46915820,46915820,4438,NA,"","protein_coding","protein_coding","ENSP00000624366"
"TMEM94","ENSG00000177728","ENST00000583795","17",75441159,75500452,1,75486345,75489817,75486345,557,NA,"tsl4","protein_coding","protein_coding_CDS_not_defined",""
"TMEM94","ENSG00000177728","ENST00000580849","17",75441159,75500452,1,75490058,75491079,75490058,381,NA,"tsl3","protein_coding","retained_intron",""
"TMEM94","ENSG00000177728","ENST00000579241","17",75441159,75500452,1,75490280,75492278,75490280,986,NA,"tsl2","protein_coding","retained_intron",""
"MCFD2","ENSG00000180398","ENST00000954308","2",46895793,46941855,-1,46901882,46915810,46915810,4159,NA,"","protein_coding","protein_coding","ENSP00000624367"
"TMEM94","ENSG00000177728","ENST00000582843","17",75441159,75500452,1,75491699,75492742,75491699,570,NA,"tsl4","protein_coding","nonsense_mediated_decay","ENSP00000464375"
"MCFD2","ENSG00000180398","ENST00000954309","2",46895793,46941855,-1,46901879,46915784,46915784,4278,NA,"","protein_coding","protein_coding","ENSP00000624368"
"TMEM94","ENSG00000177728","ENST00000583071","17",75441159,75500452,1,75492204,75492920,75492204,581,NA,"tsl3","protein_coding","retained_intron",""
"TMEM94","ENSG00000177728","ENST00000583296","17",75441159,75500452,1,75492276,75492983,75492276,569,NA,"tsl2","protein_coding","retained_intron",""
"TMEM94","ENSG00000177728","ENST00000578624","17",75441159,75500452,1,75492560,75493530,75492560,583,NA,"tsl4","protein_coding","retained_intron",""
"MCFD2","ENSG00000180398","ENST00000954310","2",46895793,46941855,-1,46905237,46915775,46915775,863,NA,"","protein_coding","protein_coding","ENSP00000624369"
"TMEM94","ENSG00000177728","ENST00000581723","17",75441159,75500452,1,75494888,75496391,75494888,582,NA,"tsl2","protein_coding","retained_intron",""
"TMEM94","ENSG00000177728","ENST00000581867","17",75441159,75500452,1,75495287,75496401,75495287,649,NA,"tsl3","protein_coding","retained_intron",""
"MCFD2","ENSG00000180398","ENST00000954311","2",46895793,46941855,-1,46905323,46914157,46914157,676,NA,"","protein_coding","protein_coding","ENSP00000624370"
"TMEM94","ENSG00000177728","ENST00000579898","17",75441159,75500452,1,75495542,75500082,75495542,2596,NA,"tsl2","protein_coding","retained_intron",""
"TMEM94","ENSG00000177728","ENST00000581453","17",75441159,75500452,1,75496728,75498943,75496728,807,NA,"tsl3","protein_coding","retained_intron",""
"TMEM94","ENSG00000177728","ENST00000584694","17",75441159,75500452,1,75497166,75499073,75497166,528,NA,"tsl5","protein_coding","protein_coding","ENSP00000463046"
"MCFD2","ENSG00000180398","ENST00001005990","2",46895793,46941855,-1,46901877,46915836,46915836,3987,NA,"","protein_coding","protein_coding","ENSP00000675807"
"MCFD2","ENSG00000180398","ENST00001005991","2",46895793,46941855,-1,46905318,46915841,46915841,1935,NA,"","protein_coding","protein_coding","ENSP00000675808"
"TMEM94","ENSG00000177728","ENST00000577194","17",75441159,75500452,1,75498217,75498814,75498217,478,NA,"tsl3","protein_coding","retained_intron",""
"TMEM94","ENSG00000177728","ENST00000861530","17",75441159,75500452,1,75456585,75500452,75456585,5504,NA,"","protein_coding","protein_coding","ENSP00000531589"
"MCFD2","ENSG00000180398","ENST00001034809","2",46895793,46941855,-1,46901878,46915791,46915791,4105,NA,"","protein_coding","protein_coding","ENSP00000704626"
"TMEM94","ENSG00000177728","ENST00000861531","17",75441159,75500452,1,75456585,75500452,75456585,5426,NA,"","protein_coding","protein_coding","ENSP00000531590"
"MCFD2","ENSG00000180398","ENST00001071551","2",46895793,46941855,-1,46901874,46915805,46915805,4111,NA,"","protein_coding","protein_coding","ENSP00000741357"
"MCFD2","ENSG00000180398","ENST00001071552","2",46895793,46941855,-1,46905226,46915801,46915801,963,NA,"","protein_coding","protein_coding","ENSP00000741358"
"TMEM94","ENSG00000177728","ENST00000861532","17",75441159,75500452,1,75456585,75500452,75456585,5423,NA,"","protein_coding","protein_coding","ENSP00000531591"
"MCFD2","ENSG00000180398","ENST00001109145","2",46895793,46941855,-1,46895793,46941734,46941734,1795,NA,"","protein_coding","protein_coding","ENSP00000778950"
"MCFD2","ENSG00000180398","ENST00001111705","2",46895793,46941855,-1,46895793,46915814,46915814,1724,NA,"","protein_coding","protein_coding","ENSP00000781510"
"MCFD2","ENSG00000180398","ENST00001127810","2",46895793,46941855,-1,46895793,46915816,46915816,1566,NA,"","protein_coding","protein_coding","ENSP00000797615"
"TMEM94","ENSG00000177728","ENST00000861533","17",75441159,75500452,1,75456585,75500452,75456585,5468,NA,"","protein_coding","protein_coding","ENSP00000531592"
"TMEM94","ENSG00000177728","ENST00000861534","17",75441159,75500452,1,75456585,75500452,75456585,5252,NA,"","protein_coding","protein_coding","ENSP00000531593"
"ASL","ENSG00000126522","ENST00000672586","7",66075800,66094697,1,66075800,66092930,66075800,2172,NA,"","protein_coding","retained_intron",""
"TMEM94","ENSG00000177728","ENST00000861535","17",75441159,75500452,1,75456585,75500452,75456585,5336,NA,"","protein_coding","protein_coding","ENSP00000531594"
"ZBTB24","ENSG00000112365","ENST00000698513","6",109460632,109483273,-1,109460632,109483226,109483226,7302,NA,"","protein_coding","protein_coding","ENSP00000513763"
"TMEM94","ENSG00000177728","ENST00000861536","17",75441159,75500452,1,75456585,75500452,75456585,5492,NA,"","protein_coding","protein_coding","ENSP00000531595"
"ZBTB24","ENSG00000112365","ENST00000230122","6",109460632,109483273,-1,109462594,109483219,109483219,5501,1,"tsl1 (assigned to previous version 3)","protein_coding","protein_coding","ENSP00000230122"
"ZBTB24","ENSG00000112365","ENST00000698514","6",109460632,109483273,-1,109462608,109483188,109483188,5283,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000513764"
"TMEM94","ENSG00000177728","ENST00000861537","17",75441159,75500452,1,75456585,75500452,75456585,5471,NA,"","protein_coding","protein_coding","ENSP00000531596"
"ZBTB24","ENSG00000112365","ENST00000698515","6",109460632,109483273,-1,109462608,109483202,109483202,5465,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000513765"
"ZBTB24","ENSG00000112365","ENST00000698516","6",109460632,109483273,-1,109460632,109483242,109483242,7529,NA,"","protein_coding","protein_coding","ENSP00000513766"
"TMEM94","ENSG00000177728","ENST00000861538","17",75441159,75500452,1,75456585,75500452,75456585,5411,NA,"","protein_coding","protein_coding","ENSP00000531597"
"ZBTB24","ENSG00000112365","ENST00000698517","6",109460632,109483273,-1,109463382,109483217,109483217,6481,NA,"","protein_coding","retained_intron",""
"ZBTB24","ENSG00000112365","ENST00000698518","6",109460632,109483273,-1,109464561,109483239,109483239,3615,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000513767"
"ZBTB24","ENSG00000112365","ENST00000698519","6",109460632,109483273,-1,109460632,109483226,109483226,7220,NA,"","protein_coding","protein_coding","ENSP00000513768"
"ZBTB24","ENSG00000112365","ENST00000698520","6",109460632,109483273,-1,109460632,109483226,109483226,7134,NA,"","protein_coding","protein_coding","ENSP00000513769"
"TMEM94","ENSG00000177728","ENST00000861539","17",75441159,75500452,1,75456585,75500452,75456585,5543,NA,"","protein_coding","protein_coding","ENSP00000531598"
"ZBTB24","ENSG00000112365","ENST00000698521","6",109460632,109483273,-1,109465859,109468894,109468894,1958,NA,"","protein_coding","retained_intron",""
"ZBTB24","ENSG00000112365","ENST00000898596","6",109460632,109483273,-1,109460632,109483242,109483242,7361,NA,"","protein_coding","protein_coding","ENSP00000568655"
"ZBTB24","ENSG00000112365","ENST00000919347","6",109460632,109483273,-1,109460632,109483226,109483226,7218,NA,"","protein_coding","protein_coding","ENSP00000589406"
"TMEM94","ENSG00000177728","ENST00000861540","17",75441159,75500452,1,75456585,75500452,75456585,4325,NA,"","protein_coding","protein_coding","ENSP00000531599"
"ZBTB24","ENSG00000112365","ENST00000919348","6",109460632,109483273,-1,109460632,109483242,109483242,7193,NA,"","protein_coding","protein_coding","ENSP00000589407"
"TMEM94","ENSG00000177728","ENST00000861541","17",75441159,75500452,1,75456585,75500452,75456585,5459,NA,"","protein_coding","protein_coding","ENSP00000531600"
"ZBTB24","ENSG00000112365","ENST00000990784","6",109460632,109483273,-1,109465578,109483249,109483249,2628,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000660601"
"ZBTB24","ENSG00000112365","ENST00001030988","6",109460632,109483273,-1,109462600,109483241,109483241,5555,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000700805"
"TMEM94","ENSG00000177728","ENST00000861542","17",75441159,75500452,1,75456585,75500452,75456585,5417,NA,"","protein_coding","protein_coding","ENSP00000531601"
"ZBTB24","ENSG00000112365","ENST00001071052","6",109460632,109483273,-1,109462594,109483158,109483158,5544,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000740858"
"ZBTB24","ENSG00000112365","ENST00001071053","6",109460632,109483273,-1,109460632,109483242,109483242,7447,NA,"","protein_coding","protein_coding","ENSP00000740859"
"TMEM94","ENSG00000177728","ENST00000861543","17",75441159,75500452,1,75456585,75500452,75456585,5195,NA,"","protein_coding","protein_coding","ENSP00000531602"
"ZBTB24","ENSG00000112365","ENST00001071054","6",109460632,109483273,-1,109465606,109483273,109483273,2436,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000740860"
"ZBTB24","ENSG00000112365","ENST00001106249","6",109460632,109483273,-1,109480674,109483242,109483242,1569,NA,"","protein_coding","protein_coding","ENSP00000776054"
"ZBTB24","ENSG00000112365","ENST00001139893","6",109460632,109483273,-1,109460632,109483226,109483226,7470,NA,"","protein_coding","protein_coding","ENSP00000802003"
"TMEM94","ENSG00000177728","ENST00000861544","17",75441159,75500452,1,75456585,75500452,75456585,5093,NA,"","protein_coding","protein_coding","ENSP00000531603"
"TMEM94","ENSG00000177728","ENST00000861545","17",75441159,75500452,1,75456585,75500452,75456585,5480,NA,"","protein_coding","protein_coding","ENSP00000531604"
"TMEM94","ENSG00000177728","ENST00000861546","17",75441159,75500452,1,75456585,75500452,75456585,5396,NA,"","protein_coding","protein_coding","ENSP00000531605"
"TMEM94","ENSG00000177728","ENST00000861547","17",75441159,75500452,1,75456585,75500452,75456585,5456,NA,"","protein_coding","protein_coding","ENSP00000531606"
"TMEM94","ENSG00000177728","ENST00000861548","17",75441159,75500452,1,75456585,75500452,75456585,5264,NA,"","protein_coding","protein_coding","ENSP00000531607"
"TMEM94","ENSG00000177728","ENST00000861549","17",75441159,75500452,1,75456585,75500452,75456585,4484,NA,"","protein_coding","protein_coding","ENSP00000531608"
"MTPAP","ENSG00000107951","ENST00000263063","10",30309801,30374448,-1,30309801,30349278,30349278,5560,1,"tsl1 (assigned to previous version 8)","protein_coding","protein_coding","ENSP00000263063"
"TMEM94","ENSG00000177728","ENST00000861550","17",75441159,75500452,1,75457183,75500452,75457183,5813,NA,"","protein_coding","protein_coding","ENSP00000531609"
"TMEM94","ENSG00000177728","ENST00000937075","17",75441159,75500452,1,75456585,75500452,75456585,5204,NA,"","protein_coding","protein_coding","ENSP00000607134"
"MTPAP","ENSG00000107951","ENST00000488290","10",30309801,30374448,-1,30313010,30374441,30374441,4103,NA,"tsl2","protein_coding","protein_coding_CDS_not_defined",""
"MTPAP","ENSG00000107951","ENST00000417581","10",30309801,30374448,-1,30326564,30348977,30348977,816,NA,"tsl5","protein_coding","protein_coding","ENSP00000404392"
"TMEM94","ENSG00000177728","ENST00000937076","17",75441159,75500452,1,75456585,75500452,75456585,5498,NA,"","protein_coding","protein_coding","ENSP00000607135"
"MTPAP","ENSG00000107951","ENST00000421701","10",30309801,30374448,-1,30339972,30349161,30349161,695,NA,"tsl2","protein_coding","protein_coding","ENSP00000394118"
"TMEM94","ENSG00000177728","ENST00000937077","17",75441159,75500452,1,75456585,75500452,75456585,5450,NA,"","protein_coding","protein_coding","ENSP00000607136"
"MTPAP","ENSG00000107951","ENST00000471055","10",30309801,30374448,-1,30364327,30374448,30374448,2071,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"MTPAP","ENSG00000107951","ENST00000904048","10",30309801,30374448,-1,30309801,30349344,30349344,5596,NA,"","protein_coding","protein_coding","ENSP00000574107"
"TMEM94","ENSG00000177728","ENST00000937078","17",75441159,75500452,1,75456585,75500452,75456585,5444,NA,"","protein_coding","protein_coding","ENSP00000607137"
"MTPAP","ENSG00000107951","ENST00000904049","10",30309801,30374448,-1,30309801,30349344,30349344,5620,NA,"","protein_coding","protein_coding","ENSP00000574108"
"MTPAP","ENSG00000107951","ENST00000912898","10",30309801,30374448,-1,30312826,30349344,30349344,2556,NA,"","protein_coding","protein_coding","ENSP00000582957"
"TMEM94","ENSG00000177728","ENST00000937079","17",75441159,75500452,1,75456585,75500452,75456585,5498,NA,"","protein_coding","protein_coding","ENSP00000607138"
"MTPAP","ENSG00000107951","ENST00000912899","10",30309801,30374448,-1,30309801,30349344,30349344,5401,NA,"","protein_coding","protein_coding","ENSP00000582958"
"TMEM94","ENSG00000177728","ENST00000937080","17",75441159,75500452,1,75456585,75500452,75456585,5375,NA,"","protein_coding","protein_coding","ENSP00000607139"
"MTPAP","ENSG00000107951","ENST00000958692","10",30309801,30374448,-1,30309801,30349344,30349344,5557,NA,"","protein_coding","protein_coding","ENSP00000628751"
"TMEM94","ENSG00000177728","ENST00000956009","17",75441159,75500452,1,75456585,75500452,75456585,5048,NA,"","protein_coding","protein_coding","ENSP00000626068"
"MTPAP","ENSG00000107951","ENST00000958693","10",30309801,30374448,-1,30309801,30349344,30349344,5614,NA,"","protein_coding","protein_coding","ENSP00000628752"
"TMEM94","ENSG00000177728","ENST00000956010","17",75441159,75500452,1,75456585,75500452,75456585,4373,NA,"","protein_coding","protein_coding","ENSP00000626069"
"MTPAP","ENSG00000107951","ENST00000958694","10",30309801,30374448,-1,30309801,30349344,30349344,5677,NA,"","protein_coding","protein_coding","ENSP00000628753"
"TMEM94","ENSG00000177728","ENST00000956011","17",75441159,75500452,1,75456585,75500452,75456585,5555,NA,"","protein_coding","protein_coding","ENSP00000626070"
"MTPAP","ENSG00000107951","ENST00001006963","10",30309801,30374448,-1,30312826,30349353,30349353,2614,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000676780"
"TMEM94","ENSG00000177728","ENST00000956012","17",75441159,75500452,1,75456585,75500452,75456585,5420,NA,"","protein_coding","protein_coding","ENSP00000626071"
"MTPAP","ENSG00000107951","ENST00001080749","10",30309801,30374448,-1,30312826,30349340,30349340,2506,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000750555"
"FANCG","ENSG00000221829","ENST00000425676","9",35073793,35082444,-1,35073835,35079693,35079693,2108,NA,"tsl1","protein_coding","nonsense_mediated_decay","ENSP00000412793"
"TMEM94","ENSG00000177728","ENST00001014974","17",75441159,75500452,1,75456643,75500082,75456643,5085,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000684791"
"MTPAP","ENSG00000107951","ENST00001080750","10",30309801,30374448,-1,30312826,30349301,30349301,2554,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000750556"
"FANCG","ENSG00000221829","ENST00000476212","9",35073793,35082444,-1,35073839,35076565,35076565,484,NA,"tsl3","protein_coding","protein_coding_CDS_not_defined",""
"TMEM94","ENSG00000177728","ENST00001069958","17",75441159,75500452,1,75456636,75500088,75456636,4959,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000739764"
"TMEM94","ENSG00000177728","ENST00001069959","17",75441159,75500452,1,75456656,75500088,75456656,4617,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000739765"
"TMEM94","ENSG00000177728","ENST00001069960","17",75441159,75500452,1,75456657,75500088,75456657,4994,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000739766"
"TMEM94","ENSG00000177728","ENST00001069961","17",75441159,75500452,1,75456700,75500088,75456700,5031,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000739767"
"TMEM94","ENSG00000177728","ENST00001139949","17",75441159,75500452,1,75456585,75500452,75456585,5462,NA,"","protein_coding","protein_coding","ENSP00000806356"
"DHCR7","ENSG00000172893","ENST00000534795","11",71428193,71452868,-1,71428193,71439065,71439065,979,NA,"tsl1","protein_coding","protein_coding","ENSP00000432256"
"FANCG","ENSG00000221829","ENST00000378643","9",35073793,35082444,-1,35073839,35079942,35079942,2556,1,"tsl1 (assigned to previous version 7)","protein_coding","protein_coding","ENSP00000367910"
"FANCG","ENSG00000221829","ENST00000696706","9",35073793,35082444,-1,35073847,35078974,35078974,2193,NA,"","protein_coding","retained_intron",""
"FANCG","ENSG00000221829","ENST00000696707","9",35073793,35082444,-1,35073847,35079480,35079480,2347,NA,"","protein_coding","retained_intron",""
"FANCG","ENSG00000221829","ENST00000448890","9",35073793,35082444,-1,35073820,35079942,35079942,2380,NA,"tsl3 (assigned to previous version 1)","protein_coding","protein_coding","ENSP00000409607"
"FANCG","ENSG00000221829","ENST00000696700","9",35073793,35082444,-1,35073856,35079969,35079969,3976,NA,"","protein_coding","retained_intron",""
"FANCG","ENSG00000221829","ENST00000696701","9",35073793,35082444,-1,35073865,35079739,35079739,2412,NA,"","protein_coding","retained_intron",""
"FANCG","ENSG00000221829","ENST00000696702","9",35073793,35082444,-1,35073867,35079556,35079556,1914,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000512821"
"FANCG","ENSG00000221829","ENST00000696703","9",35073793,35082444,-1,35073867,35079558,35079558,1849,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000512822"
"FANCG","ENSG00000221829","ENST00000696708","9",35073793,35082444,-1,35073867,35079937,35079937,2189,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000512825"
"FANCG","ENSG00000221829","ENST00000696709","9",35073793,35082444,-1,35073870,35079926,35079926,3480,NA,"","protein_coding","retained_intron",""
"FANCG","ENSG00000221829","ENST00000696710","9",35073793,35082444,-1,35073820,35082444,35082444,5071,NA,"","protein_coding","protein_coding","ENSP00000512826"
"FANCG","ENSG00000221829","ENST00000461149","9",35073793,35082444,-1,35073873,35080000,35080000,4078,NA,"tsl2 (assigned to previous version 1)","protein_coding","retained_intron",""
"FANCG","ENSG00000221829","ENST00000696711","9",35073793,35082444,-1,35073875,35079871,35079871,4943,NA,"","protein_coding","retained_intron",""
"FANCG","ENSG00000221829","ENST00000696712","9",35073793,35082444,-1,35073879,35077996,35077996,2817,NA,"","protein_coding","retained_intron",""
"FANCG","ENSG00000221829","ENST00000696713","9",35073793,35082444,-1,35073935,35079926,35079926,2412,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000512827"
"FANCG","ENSG00000221829","ENST00000696714","9",35073793,35082444,-1,35073960,35080004,35080004,3183,NA,"","protein_coding","retained_intron",""
"FANCG","ENSG00000221829","ENST00000696715","9",35073793,35082444,-1,35074005,35082444,35082444,5046,NA,"","protein_coding","protein_coding","ENSP00000512828"
"FANCG","ENSG00000221829","ENST00000481254","9",35073793,35082444,-1,35074779,35075509,35075509,592,NA,"tsl3","protein_coding","retained_intron",""
"FANCG","ENSG00000221829","ENST00000474894","9",35073793,35082444,-1,35076141,35076852,35076852,572,NA,"tsl3","protein_coding","retained_intron",""
"FANCG","ENSG00000221829","ENST00000462124","9",35073793,35082444,-1,35078602,35079669,35079669,654,NA,"tsl5","protein_coding","retained_intron",""
"FANCG","ENSG00000221829","ENST00000881804","9",35073793,35082444,-1,35073820,35082444,35082444,5074,NA,"","protein_coding","protein_coding","ENSP00000551863"
"FANCG","ENSG00000221829","ENST00000881805","9",35073793,35082444,-1,35073820,35082444,35082444,5056,NA,"","protein_coding","protein_coding","ENSP00000551864"
"FANCG","ENSG00000221829","ENST00000881806","9",35073793,35082444,-1,35073820,35082444,35082444,4930,NA,"","protein_coding","protein_coding","ENSP00000551865"
"FANCG","ENSG00000221829","ENST00000881807","9",35073793,35082444,-1,35073820,35082444,35082444,4966,NA,"","protein_coding","protein_coding","ENSP00000551866"
"FANCG","ENSG00000221829","ENST00000938586","9",35073793,35082444,-1,35073820,35082444,35082444,5068,NA,"","protein_coding","protein_coding","ENSP00000608645"
"FANCG","ENSG00000221829","ENST00000960438","9",35073793,35082444,-1,35073820,35082444,35082444,5059,NA,"","protein_coding","protein_coding","ENSP00000630497"
"FANCG","ENSG00000221829","ENST00000960439","9",35073793,35082444,-1,35073820,35082444,35082444,4921,NA,"","protein_coding","protein_coding","ENSP00000630498"
"FANCG","ENSG00000221829","ENST00000960440","9",35073793,35082444,-1,35073820,35082444,35082444,4555,NA,"","protein_coding","protein_coding","ENSP00000630499"
"FANCG","ENSG00000221829","ENST00000960441","9",35073793,35082444,-1,35073839,35082444,35082444,4914,NA,"","protein_coding","protein_coding","ENSP00000630500"
"FANCG","ENSG00000221829","ENST00000960442","9",35073793,35082444,-1,35073820,35082444,35082444,4903,NA,"","protein_coding","protein_coding","ENSP00000630501"
"FANCG","ENSG00000221829","ENST00000960443","9",35073793,35082444,-1,35073820,35082444,35082444,5056,NA,"","protein_coding","protein_coding","ENSP00000630502"
"FANCG","ENSG00000221829","ENST00000997127","9",35073793,35082444,-1,35073832,35080044,35080044,2640,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000666944"
"FANCG","ENSG00000221829","ENST00000997128","9",35073793,35082444,-1,35073832,35079913,35079913,2207,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000666945"
"FANCG","ENSG00000221829","ENST00001028140","9",35073793,35082444,-1,35073827,35080000,35080000,2438,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000697957"
"FANCG","ENSG00000221829","ENST00001028141","9",35073793,35082444,-1,35073820,35082444,35082444,4953,NA,"","protein_coding","protein_coding","ENSP00000697958"
"FANCG","ENSG00000221829","ENST00001028142","9",35073793,35082444,-1,35073835,35079941,35079941,2646,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000697959"
"FANCG","ENSG00000221829","ENST00001028143","9",35073793,35082444,-1,35073840,35079941,35079941,2504,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000697960"
"FANCG","ENSG00000221829","ENST00001028144","9",35073793,35082444,-1,35073820,35082444,35082444,4935,NA,"","protein_coding","protein_coding","ENSP00000697961"
"FANCG","ENSG00000221829","ENST00001028145","9",35073793,35082444,-1,35073793,35079755,35079755,2194,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000697962"
"FANCG","ENSG00000221829","ENST00001072355","9",35073793,35082444,-1,35073834,35080039,35080039,2829,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000742161"
"FANCG","ENSG00000221829","ENST00001072356","9",35073793,35082444,-1,35073840,35082444,35082444,5080,NA,"","protein_coding","protein_coding","ENSP00000742162"
"FANCG","ENSG00000221829","ENST00001072357","9",35073793,35082444,-1,35073839,35080042,35080042,2599,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000742163"
"FANCG","ENSG00000221829","ENST00001072358","9",35073793,35082444,-1,35073821,35080024,35080024,2651,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000742164"
"FANCG","ENSG00000221829","ENST00001072359","9",35073793,35082444,-1,35073834,35079992,35079992,2432,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000742165"
"FANCG","ENSG00000221829","ENST00001072360","9",35073793,35082444,-1,35073820,35082444,35082444,4930,NA,"","protein_coding","protein_coding","ENSP00000742166"
"FANCG","ENSG00000221829","ENST00001072361","9",35073793,35082444,-1,35073820,35082444,35082444,5176,NA,"","protein_coding","protein_coding","ENSP00000742167"
"FANCG","ENSG00000221829","ENST00001072362","9",35073793,35082444,-1,35073839,35079755,35079755,2660,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000742168"
"FANCG","ENSG00000221829","ENST00001140467","9",35073793,35082444,-1,35073820,35082444,35082444,5077,NA,"","protein_coding","protein_coding","ENSP00000810920"
"CLN3","ENSG00000188603","ENST00000637100","16",28474111,28495575,-1,28474111,28492302,28492302,1516,NA,"tsl5","protein_coding","protein_coding","ENSP00000490394"
"ASL","ENSG00000126522","ENST00000304874","7",66075800,66094697,1,66075819,66093576,66075819,2140,1,"tsl1 (assigned to previous version 13)","protein_coding","protein_coding","ENSP00000307188"
"ASL","ENSG00000126522","ENST00000673518","7",66075800,66094697,1,66075800,66093581,66075800,2086,NA,"","protein_coding","protein_coding","ENSP00000499889"
"ASL","ENSG00000126522","ENST00000487982","7",66075800,66094697,1,66075834,66087160,66075834,1007,NA,"tsl2","protein_coding","retained_intron",""
"ASL","ENSG00000126522","ENST00000673350","7",66075800,66094697,1,66075834,66092920,66075834,3520,NA,"","protein_coding","retained_intron",""
"ASL","ENSG00000126522","ENST00000672498","7",66075800,66094697,1,66075834,66094697,66075834,3323,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000500227"
"ASL","ENSG00000126522","ENST00000496336","7",66075800,66094697,1,66075841,66083343,66075841,996,NA,"tsl1","protein_coding","retained_intron",""
"ASL","ENSG00000126522","ENST00000380839","7",66075800,66094697,1,66075800,66093581,66075800,2268,NA,"tsl5 (assigned to previous version 8)","protein_coding","protein_coding","ENSP00000370219"
"DHCR7","ENSG00000172893","ENST00000355527","11",71428193,71452868,-1,71434411,71448393,71448393,2627,1,"tsl1 (assigned to previous version 7)","protein_coding","protein_coding","ENSP00000347717"
"ASL","ENSG00000126522","ENST00000395332","7",66075800,66094697,1,66075800,66093581,66075800,2346,NA,"tsl1 (assigned to previous version 7)","protein_coding","protein_coding","ENSP00000378741"
"ASL","ENSG00000126522","ENST00000672676","7",66075800,66094697,1,66075912,66092934,66075912,2441,NA,"","protein_coding","retained_intron",""
"DHCR7","ENSG00000172893","ENST00000407721","11",71428193,71452868,-1,71434414,71448393,71448393,2601,NA,"tsl1","protein_coding","protein_coding","ENSP00000384739"
"ASL","ENSG00000126522","ENST00000362000","7",66075800,66094697,1,66075800,66093581,66075800,2151,NA,"tsl2 (assigned to previous version 9)","protein_coding","protein_coding","ENSP00000354710"
"BBS10","ENSG00000179941","ENST00000650064","12",76344474,76348447,-1,76344474,76348415,76348415,3568,1,"","protein_coding","protein_coding","ENSP00000497413"
"DHCR7","ENSG00000172893","ENST00000684396","11",71428193,71452868,-1,71434421,71439749,71439749,2422,NA,"","protein_coding","retained_intron",""
"DHCR7","ENSG00000172893","ENST00000526780","11",71428193,71452868,-1,71434421,71448071,71448071,2850,NA,"tsl2 (assigned to previous version 5)","protein_coding","protein_coding","ENSP00000435668"
"ASL","ENSG00000126522","ENST00000395331","7",66075800,66094697,1,66075800,66093581,66075800,2286,NA,"tsl5 (assigned to previous version 3)","protein_coding","protein_coding","ENSP00000378740"
"BBS10","ENSG00000179941","ENST00000865227","12",76344474,76348447,-1,76344510,76348447,76348447,3477,NA,"","protein_coding","protein_coding","ENSP00000535286"
"DHCR7","ENSG00000172893","ENST00000525346","11",71428193,71452868,-1,71434421,71448366,71448366,2603,NA,"tsl4 (assigned to previous version 5)","protein_coding","protein_coding","ENSP00000435707"
"BBS10","ENSG00000179941","ENST00001125598","12",76344474,76348447,-1,76344474,76348446,76348446,3474,NA,"","protein_coding","protein_coding","ENSP00000795403"
"BBS10","ENSG00000179941","ENST00001125599","12",76344474,76348447,-1,76344474,76348446,76348446,3514,NA,"","protein_coding","protein_coding","ENSP00000795404"
"ASL","ENSG00000126522","ENST00000671817","7",66075800,66094697,1,66075945,66092063,66075945,1179,NA,"","protein_coding","protein_coding","ENSP00000500462"
